activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2023,549300XQVJ1XBNFA5536,27060,NY,36109,36109002300,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,195000.0,NA,9.81,2.721,2,7550.0,NA,4500.0,,1.0,300,NA,NA,2,2,2,2,235000,2,1,1,1,1,NA,128,44,2,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,25-34,No,No,1,1,6,,,,,10,,,,5505,13.91,112000,113.7,2058,2461,42
2023,549300XQVJ1XBNFA5536,27060,NY,36109,36109002100,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Female,3,0,2,1,1,1,2,2,2,75000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,300,NA,NA,2,2,2,2,75000,2,1,2,3,1,NA,43,50%-60%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,6,,,,,3,1,5,,4203,15.8,112000,98.52,1379,1966,42
2023,549300XQVJ1XBNFA5536,27060,NY,36109,36109002100,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Ethnicity Not Available,White,Male,5,0,2,1,1,1,2,2,2,95000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,264,NA,NA,2,2,2,2,NA,2,1,1,1,1,NA,61,NA,9,9,3,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,10,,,,4203,15.8,112000,98.52,1379,1966,42
2023,549300XQVJ1XBNFA5536,27060,NY,36109,36109001901,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Female,1,0,2,1,1,1,2,2,2,95000.0,NA,8.43,1.813,2,5754.0,NA,3730.0,,10.0,360,NA,NA,2,2,2,2,115000,2,1,1,1,1,NA,38,43,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,6,,,,,10,,,,3105,15.56,112000,88.37,690,1130,49
2023,549300XQVJ1XBNFA5536,27060,NY,36109,36109001700,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Joint,5,0,2,1,1,1,2,2,2,125000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,300,NA,NA,2,2,2,2,NA,2,1,2,4,1,NA,118,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,<25,No,No,1,1,6,,,,,10,,,,4368,15.32,112000,75.37,1344,1857,41
2023,5493002PHB6PE87OB729,27060,NY,36109,36109001600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,1111,1111,1111,75000.0,Exempt,Exempt,Exempt,2,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,1,1111,1111,1,Exempt,134,Exempt,1111,1111,2,,,,,2,,,,,1,2,5,,,,,5,,,,,1,2,2,1,1,2,25-34,<25,No,No,1111,1111,1111,,,,,1111,,,,4263,12.53,112000,82.65,1439,2029,61
2023,5493002PHB6PE87OB729,27060,NY,36109,36109000202,NA,Conventional:First Lien,Multifamily:Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,4,0,2,1,1,1,1111,1111,1111,385000.0,Exempt,Exempt,Exempt,3,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,3,1111,1111,5-24,Exempt,NA,Exempt,1111,1111,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1111,1111,1111,,,,,1111,,,,2539,40.41,112000,171.1,153,522,0
2023,5493002PHB6PE87OB729,27060,NY,36109,36109001700,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Female,1,0,2,1,1,1,1111,1111,1111,125000.0,Exempt,Exempt,Exempt,2,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,2,1,1111,1111,1,Exempt,61,Exempt,1111,1111,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1111,1111,1111,,,,,1111,,,,4368,15.32,112000,75.37,1344,1857,41
2023,5493002PHB6PE87OB729,27060,NY,36109,36109001500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,3,0,2,1,1,1,1111,1111,1111,705000.0,Exempt,Exempt,Exempt,3,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,1,1111,1111,1,Exempt,219,Exempt,1111,1111,2,,,,,2,,,,,2,2,2,21,,,,2,21,,,,2,2,1,2,2,2,55-64,55-64,No,No,1111,1111,1111,,,,,1111,,,,6321,28.51,112000,120.23,1404,2044,32
2023,5493002PHB6PE87OB729,27060,NY,36109,36109001800,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Female,1,0,2,1,1,1,1111,1111,1111,85000.0,Exempt,Exempt,Exempt,2,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,2,1,1111,1111,1,Exempt,77,Exempt,1111,1111,2,,,,,2,,,,,1,1,5,,,,,5,,,,,1,1,2,2,1,1,<25,55-64,No,No,1111,1111,1111,,,,,1111,,,,4883,15.3,112000,80.54,1758,2494,40
2023,5493002PHB6PE87OB729,27060,NY,36109,36109001400,NA,Conventional:First Lien,Multifamily:Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,1111,1111,1111,775000.0,Exempt,Exempt,Exempt,3,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,3,1111,1111,5-24,Exempt,NA,Exempt,1111,1111,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1111,1111,1111,,,,,10,,,,3595,21.42,112000,118.19,935,1552,47
2023,5493002PHB6PE87OB729,27060,NY,36109,36109000800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,1111,1111,1111,265000.0,Exempt,Exempt,Exempt,2,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,2,1111,1111,1,Exempt,106,Exempt,1111,1111,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,35-44,55-64,No,No,1111,1111,1111,,,,,1111,,,,2745,36.1,112000,71.94,439,1079,0
2023,5493002PHB6PE87OB729,27060,NY,36109,36109002100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,1111,1111,1111,165000.0,Exempt,Exempt,Exempt,2,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,1,1111,1111,1,Exempt,63,Exempt,1111,1111,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,25-34,9999,No,NA,1111,1111,1111,,,,,1111,,,,4203,15.8,112000,98.52,1379,1966,42
2023,5493002PHB6PE87OB729,27060,NY,36109,36109001700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,0,2,1,1,1,1111,1111,1111,205000.0,Exempt,Exempt,Exempt,2,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,1,1111,1111,1,Exempt,76,Exempt,1111,1111,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1111,1111,1111,,,,,1111,,,,4368,15.32,112000,75.37,1344,1857,41
2023,5493002PHB6PE87OB729,27060,NY,36109,36109002300,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,1111,1111,1111,135000.0,Exempt,Exempt,Exempt,2,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,2,1,1111,1111,1,Exempt,340,Exempt,1111,1111,2,,,,,3,,,,,2,2,5,,,,,6,,,,,2,2,1,3,2,2,<25,55-64,No,No,1111,1111,1111,,,,,1111,,,,5505,13.91,112000,113.7,2058,2461,42
2023,5493002PHB6PE87OB729,27060,NY,36109,36109001400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,1111,1111,1111,235000.0,Exempt,Exempt,Exempt,2,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,1,1111,1111,1,Exempt,124,Exempt,1111,1111,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,35-44,9999,No,NA,1111,1111,1111,,,,,1111,,,,3595,21.42,112000,118.19,935,1552,47
2023,5493002PHB6PE87OB729,27060,NY,36109,36109000202,NA,Conventional:First Lien,Multifamily:Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,1111,1111,1111,1305000.0,Exempt,Exempt,Exempt,3,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,3,1111,1111,5-24,Exempt,NA,Exempt,1111,1111,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1111,1111,1111,,,,,10,,,,2539,40.41,112000,171.1,153,522,0
2023,5493002PHB6PE87OB729,27060,NY,36109,36109001800,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,1,1,1111,1111,1111,165000.0,Exempt,Exempt,Exempt,3,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,2,1,1111,1111,1,Exempt,103,Exempt,1111,1111,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,35-44,25-34,No,No,1111,1111,1111,,,,,1111,,,,4883,15.3,112000,80.54,1758,2494,40
2023,5493002PHB6PE87OB729,27060,NY,36109,36109001800,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,1111,1111,1111,165000.0,Exempt,Exempt,Exempt,2,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,2,1,1111,1111,1,Exempt,68,Exempt,1111,1111,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,35-44,9999,No,NA,1111,1111,1111,,,,,1111,,,,4883,15.3,112000,80.54,1758,2494,40
2023,5493002PHB6PE87OB729,27060,NY,36109,36109000800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,1111,1111,1111,185000.0,Exempt,Exempt,Exempt,3,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,3,1111,1111,2,Exempt,98,Exempt,1111,1111,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,25-34,9999,No,NA,1111,1111,1111,,,,,1111,,,,2745,36.1,112000,71.94,439,1079,0
2023,254900HXPUN0BQEZ4350,27060,NY,36109,36109001100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,285000.0,80.0,6.375,0.048,2,5172.4,NA,870.0,,,360,NA,NA,2,2,2,2,365000,1,1,3,5,1,NA,87,36,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,1,1,,,,,10,,,,6162,22.72,112000,127.6,955,1853,45
2023,254900HXPUN0BQEZ4350,27060,NY,36109,36109002200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,1,1,2,2,2,125000.0,85.549,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,145000,1,1,3,5,1,NA,39,30%-<36%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,2,3,6,,,,,4,9,,,4431,12.59,112000,81.63,1299,1882,52
2023,254900HXPUN0BQEZ4350,27060,NY,36109,36109000800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Female,1,0,2,1,1,1,2,2,2,145000.0,94.186,5.75,NA,3,3420.0,NA,250.0,,,360,NA,NA,2,2,2,2,175000,1,1,3,5,1,NA,26,>60%,7,10,2,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,2745,36.1,112000,71.94,439,1079,0
2023,254900HXPUN0BQEZ4350,27060,NY,36109,36109000900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,0,2,1,1,1,2,2,2,65000.0,85.0,5.875,NA,3,3818.4,NA,250.0,,,360,NA,NA,2,2,2,2,85000,1,1,3,5,1,NA,38,30%-<36%,7,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,6,,,,,10,,,,4201,23.8,112000,100.13,1173,1617,48
2023,254900HXPUN0BQEZ4350,27060,NY,36109,36109000800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Free Form Text Only,Joint,1,0,2,1,1,1,2,2,2,145000.0,94.35,5.75,NA,3,3901.0,NA,250.0,,,360,NA,NA,2,2,2,2,175000,1,1,3,5,1,NA,55,39,7,7,2,,,,,2,,,,,2,2,,,,,,,,,,,2,2,1,2,2,2,35-44,25-34,No,No,1,1,6,,,,,10,,,,2745,36.1,112000,71.94,439,1079,0
2023,254900HXPUN0BQEZ4350,27060,NY,36109,36109001800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,2,195000.0,96.053,6.25,NA,3,3871.0,NA,250.0,,,360,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,51,50%-60%,7,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,4883,15.3,112000,80.54,1758,2494,40
2023,254900HXPUN0BQEZ4350,27060,NY,36109,36109000900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,0,2,1,1,1,2,2,2,345000.0,98.988,7.5,NA,3,4948.0,NA,250.0,,,480,NA,NA,2,2,2,2,345000,1,1,3,5,1,NA,120,45,7,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,4201,23.8,112000,100.13,1173,1617,48
2023,254900HXPUN0BQEZ4350,27060,NY,36109,36109001100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,1,1,2,2,2,105000.0,97.989,6.125,NA,3,3816.65,NA,250.0,,,360,NA,NA,2,2,2,2,135000,1,1,3,5,1,NA,53,36,7,10,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,2,5,3,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,6162,22.72,112000,127.6,955,1853,45
2023,254900HXPUN0BQEZ4350,27060,NY,36109,36109000900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,195000.0,94.146,6.5,NA,3,4153.05,NA,250.0,,,360,NA,NA,2,2,2,2,205000,1,1,3,5,1,NA,85,20%-<30%,7,7,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,4201,23.8,112000,100.13,1173,1617,48
2023,254900HXPUN0BQEZ4350,27060,NY,36109,36109000800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,125000.0,97.882,6.125,NA,3,3881.56,NA,250.0,,,360,NA,NA,2,2,2,2,145000,1,1,3,5,1,NA,47,41,7,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,2745,36.1,112000,71.94,439,1079,0
2023,C398JSK21YCXWM603F55,27060,NY,36109,36109002200,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,2,2,3,1,1,2,2,2,235000.0,100.0,6.25,-0.008,2,4009.51,NA,3334.51,2019.51,,360,NA,NA,2,2,2,2,235000,1,1,3,5,1,NA,83,44,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,1,1,2,,,,,10,,,,4431,12.59,112000,81.63,1299,1882,52
2023,C398JSK21YCXWM603F55,27060,NY,36109,36109002200,C,VA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Male,1,2,2,3,1,1,2,2,2,195000.0,100.0,6.75,0.173,2,8390.1,NA,6308.2,4993.2,13.4,360,NA,NA,2,2,2,2,195000,2,1,1,1,1,NA,115,50%-60%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,1,,,,,10,,,,4431,12.59,112000,81.63,1299,1882,52
2023,549300BEFX6JRSCS5N78,27060,NY,36109,36109001100,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,1,71,2,2,1,1,2,2,2,385000.0,91.575,7.625,0.923,2,14578.5,NA,3899.3,3374.3,150.0,360,NA,NA,2,2,2,2,425000,1,1,3,5,2,NA,129,50%-60%,9,1,2,,,,,2,,,,,2,2,2,,,,,2,27,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,3,,,,,10,,,,6162,22.72,112000,127.6,955,1853,45
2023,2549005SIVTHG14U2905,27060,NY,36109,36109000202,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,0,2,1,1,1,2,2,1,205000.0,65.0,8.25,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,325000,1,3,3,5,1,NA,NA,NA,3,1,2,,,,,3,,,,,2,2,2,,,,,6,,,,,2,2,1,3,2,2,35-44,25-34,No,No,2,1,1,,,,,10,,,,2539,40.41,112000,171.1,153,522,0
2023,2549005SIVTHG14U2905,27060,NY,36109,36109000600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,4,0,2,1,1,1,2,2,2,485000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,259,NA,9,9,2,,,,,5,,,,,1,4,2,,,,,8,,,,,1,4,1,5,1,4,55-64,9999,No,NA,2,1,6,,,,,10,,,,5415,32.13,112000,215.57,808,1312,57
2023,549300CM7HYHZ1MEJ624,27060,NY,36109,36109000800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,4,0,2,1,1,1,2,2,2,445000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,105,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,3,6,,,,,10,,,,2745,36.1,112000,71.94,439,1079,0
2023,549300CM7HYHZ1MEJ624,27060,NY,36109,36109000800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,6,2,1,1,1,2,2,2,305000.0,80.0,7.125,-0.408,2,6861.6,NA,5097.0,1520.0,,360,NA,NA,2,2,2,2,385000,1,1,3,5,1,NA,106,30%-<36%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,2,,,,,10,,,,2745,36.1,112000,71.94,439,1079,0
2023,549300U3721PJGQZYY68,27060,NY,36109,36109000900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,4,0,2,1,1,1,2,2,2,135000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,114,NA,9,9,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,2,,,,,10,,,,4201,23.8,112000,100.13,1173,1617,48
2023,549300U3721PJGQZYY68,27060,NY,36109,36109001800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,5,0,2,1,1,1,2,2,2,175000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,59,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,6,,,,,10,,,,4883,15.3,112000,80.54,1758,2494,40
2023,549300U3721PJGQZYY68,27060,NY,36109,36109000600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,665000.0,80.0,6.0,-0.513,2,12126.0,NA,8184.0,6600.0,54.4,360,NA,NA,2,2,2,2,825000,1,1,3,5,1,NA,346,20%-<30%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,5415,32.13,112000,215.57,808,1312,57
2023,549300U3721PJGQZYY68,27060,NY,36109,36109000700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,5,0,2,1,1,1,2,2,2,245000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,105,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,2,2,2,35-44,35-44,No,No,1,1,2,,,,,10,,,,3641,29.52,112000,116.03,636,1429,0
2023,254900YLQBQNWLGKOI74,27060,NY,36109,36109001500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,4,0,2,1,1,1,1111,1111,1111,305000.0,Exempt,Exempt,Exempt,3,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,1,1111,1111,1,Exempt,NA,Exempt,1111,1111,2,,,,,5,,,,,2,4,2,22,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1111,1111,1111,,,,,10,,,,6321,28.51,112000,120.23,1404,2044,32
2023,QFROUN1UWUYU0DVIWD51,27060,NY,36109,36109002000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,3,2,1,1,1,2,2,2,145000.0,NA,6.125,NA,2,3352.28,NA,1677.28,477.28,,360,NA,NA,2,2,2,2,155000,1,1,3,5,1,NA,52,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,4291,17.94,112000,95.19,1151,1580,44
2023,549300H0B8QZSS10X971,27060,NY,36109,36109001800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,1,205000.0,80.0,7.75,NA,3,NA,NA,NA,NA,NA,180,NA,60,2,2,1,2,265000,1,3,3,5,3,NA,NA,NA,9,9,4,,,,,2,,,,,3,2,7,,,,,5,,,,,3,2,4,1,3,2,8888,25-34,NA,No,1,1,6,,,,,10,,,,4883,15.3,112000,80.54,1758,2494,40
2023,549300KJ8PAJ7E52HG32,27060,NY,36109,36109002300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,1,9,2,1,1,1,2,2,2,295000.0,70.0,6.625,0.225,3,11566.51,NA,6131.68,,574.18,360,NA,NA,2,2,2,2,425000,1,2,3,5,1,NA,211,43,1,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,Yes,NA,2,1,1,,,,,10,,,,5505,13.91,112000,113.7,2058,2461,42
2023,5493009BOQDC6PCFR785,27060,NY,36109,36109001302,NA,Conventional:First Lien,Multifamily:Site-Built,Not Hispanic or Latino,White,Male,4,0,2,1,1,1,2,2,1,545000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,300,NA,60,2,2,2,2,NA,1,3,3,5,5-24,0,NA,NA,9,9,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,1,5,1,4,25-34,9999,No,NA,1,1,6,,,,,10,,,,3972,36.98,112000,114.39,790,1262,47
2023,5493009BOQDC6PCFR785,27060,NY,36109,36109002200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,225000.0,80.0,5.875,-0.305,2,3188.9,NA,650.0,,1140.0,360,NA,NA,2,2,2,2,285000,1,1,3,5,1,NA,155,36,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,45-54,45-54,No,No,1,1,2,,,,,10,,,,4431,12.59,112000,81.63,1299,1882,52
