activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2023,549300121SF0K2LN2804,45060,NY,36067,36067016502,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,1,1,2,2,2,245000.0,90.0,6.25,0.418,2,12733.35,NA,5834.62,4499.62,0.1,360,NA,NA,2,2,2,2,265000,1,1,3,5,1,NA,92,50%-60%,2,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,3,,,,,10,,,,4284,6.33,93300,135.13,1313,1610,61
2023,549300121SF0K2LN2804,45060,NY,36067,36067011500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,1,1,2,2,2,285000.0,80.0,6.75,-0.133,2,8846.3,NA,6087.0,4752.0,,360,NA,NA,2,2,2,2,365000,1,1,3,5,1,NA,90,40,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,2,,,,,10,,,,6573,11.33,93300,156.46,1922,2095,26
2023,549300121SF0K2LN2804,45060,NY,36067,36067016400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,9,2,1,1,1,2,2,2,195000.0,95.0,6.625,0.815,2,3320.0,NA,900.0,,,360,NA,NA,2,2,2,2,215000,1,1,3,5,1,NA,106,20%-<30%,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,35-44,No,No,1,1,5,,,,,10,,,,4026,16.89,93300,117.53,1074,1358,49
2023,549300121SF0K2LN2804,45060,NY,36067,36067011700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,9,2,1,1,1,2,2,2,155000.0,79.7,6.125,-0.414,2,3300.0,NA,900.0,,,360,NA,NA,2,2,2,2,195000,1,1,3,5,1,NA,66,37,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,5,,,,,10,,,,4199,11.05,93300,102.96,922,1213,47
2023,549300121SF0K2LN2804,45060,NY,36067,36067011600,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,2,2,2,1,1,2,2,2,245000.0,96.5,7.25,1.246,2,10572.23,NA,3347.06,2012.06,,360,NA,NA,2,2,2,2,245000,1,1,3,5,1,NA,101,42,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,3,,,,,10,,,,5088,9.96,93300,117.53,1539,2022,57
2023,549300121SF0K2LN2804,45060,NY,36067,36067013400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,71,2,1,1,1,2,2,2,115000.0,57.5,6.625,0.256,2,4890.2,NA,3172.7,687.7,,360,NA,NA,2,2,2,2,205000,1,1,3,5,1,NA,47,41,2,10,14,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,1,1,1,,,,,10,,,,5482,14.28,93300,92.89,1535,1878,45
2023,549300121SF0K2LN2804,45060,NY,36067,36067016902,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,1,1,1,2,2,2,245000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,102,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,2,,,,,10,,,,2006,7.98,93300,101.07,756,969,59
2023,549300121SF0K2LN2804,45060,NY,36067,36067005500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,1,1,1,2,2,1,105000.0,80.0,7.625,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,125000,1,3,3,5,1,NA,29,40,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,1,1,2,,,,,10,,,,4754,58.56,93300,60.25,220,698,53
2023,549300121SF0K2LN2804,45060,NY,36067,36067015702,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,4,0,2,1,1,1,2,2,2,345000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,136,NA,9,9,2,,,,,1,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,45-54,No,No,1,1,1,,,,,10,,,,4735,15.73,93300,173.78,1566,1804,43
2023,549300121SF0K2LN2804,45060,NY,36067,36067011101,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Female,1,71,2,1,1,1,2,2,2,135000.0,60.0,7.375,0.289,2,5641.6,NA,2949.6,1614.6,,360,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,149,38,3,3,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,2,2,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,5914,18.68,93300,134.5,1844,2051,55
2023,549300121SF0K2LN2804,45060,NY,36067,36067016300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,1,1,1,2,2,2,265000.0,72.23,6.375,-0.291,2,8432.0,NA,5703.0,4368.0,,360,NA,NA,2,2,2,2,365000,1,1,3,5,1,NA,69,44,2,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,8108,17.95,93300,143,2131,2376,40
2023,549300121SF0K2LN2804,45060,NY,36067,36067015800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Male,1,6,2,1,1,1,2,2,2,185000.0,71.16,5.99,-0.356,2,8944.75,NA,6421.25,3006.25,,360,NA,NA,2,2,2,2,265000,1,1,3,5,1,NA,40,49,1,10,3,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,2,,,,,10,,,,4910,9.55,93300,116.26,1728,1886,50
2023,549300121SF0K2LN2804,45060,NY,36067,36067016600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,1,1,2,2,2,725000.0,78.5,6.99,0.226,2,7595.43,NA,3222.93,1887.93,,360,NA,NA,2,2,2,2,925000,1,1,3,5,1,NA,604,20%-<30%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,4656,6.92,93300,134.06,1575,2113,65
2023,549300121SF0K2LN2804,45060,NY,36067,36067011231,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,9,2,1,1,1,2,2,2,205000.0,92.0,6.25,-0.17,2,3543.0,NA,935.0,,,360,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,54,41,3,1,2,,,,,2,,,,,2,2,5,,,,,3,5,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,4650,16.62,93300,110.53,1628,1718,44
2023,549300121SF0K2LN2804,45060,NY,36067,36067010200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,1,1,2,2,2,165000.0,97.0,6.625,1.028,2,7031.2,NA,4633.0,3298.0,47.75,360,NA,NA,2,2,2,2,175000,1,1,3,5,1,NA,48,50%-60%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,Yes,NA,1,1,2,,,,,10,,,,6086,11.4,93300,106.95,1527,2115,38
2023,549300121SF0K2LN2804,45060,NY,36067,36067012700,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,2,1,1,2,2,2,145000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,63,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,3,,,,,10,,,,2036,11.79,93300,83.57,727,850,46
2023,549300121SF0K2LN2804,45060,NY,36067,36067015000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,1,3,2,1,1,1,2,2,2,355000.0,72.28,6.25,0.126,2,9915.0,NA,6615.0,1760.0,,180,NA,NA,2,2,2,2,485000,1,1,3,5,1,NA,200,20%-<30%,2,2,2,,,,,2,,,,,2,2,2,22,,,,2,22,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,2,,,,,10,,,,4604,13.08,93300,164.54,1445,1785,59
2023,549300121SF0K2LN2804,45060,NY,36067,36067016600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,1,1,2,2,2,205000.0,90.0,7.25,0.927,2,7412.05,NA,4660.05,3325.05,,360,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,102,45,3,1,2,,,,,3,,,,,2,2,5,,,,,6,,,,,2,2,1,3,2,2,35-44,65-74,No,Yes,1,1,1,,,,,10,,,,4656,6.92,93300,134.06,1575,2113,65
2023,549300121SF0K2LN2804,45060,NY,36067,36067011401,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,1,1,2,2,2,405000.0,80.0,7.25,0.341,2,10457.0,NA,8559.0,3224.0,,360,NA,NA,2,2,2,2,505000,1,1,3,5,1,NA,215,30%-<36%,3,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,2,,,,,10,,,,7253,10.27,93300,160.03,2259,2357,32
2023,549300121SF0K2LN2804,45060,NY,36067,36067011500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,1,1,1,2,2,2,175000.0,95.0,7.125,0.828,2,6955.01,NA,4266.51,1174.01,,360,NA,NA,2,2,2,2,185000,1,1,3,5,1,NA,73,48,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,6573,11.33,93300,156.46,1922,2095,26
2023,549300121SF0K2LN2804,45060,NY,36067,36067014600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,4,0,2,1,1,1,2,2,2,285000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,238,NA,9,9,2,,,,,2,,,,,2,2,2,25,,,,2,25,,,,2,2,1,1,2,2,25-34,25-34,No,No,1,1,2,,,,,10,,,,5212,32.54,93300,94.07,897,1078,60
2023,549300121SF0K2LN2804,45060,NY,36067,36067010321,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,9,2,1,1,1,2,2,2,135000.0,52.0,6.625,-0.51,2,3125.0,NA,900.0,,,360,NA,NA,2,2,2,2,255000,1,1,3,5,1,NA,67,20%-<30%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,2901,12.34,93300,145.51,976,1055,31
2023,549300121SF0K2LN2804,45060,NY,36067,36067011021,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,145000.0,50.0,6.875,-0.016,2,6797.6,NA,4291.8,2956.8,,360,NA,NA,2,2,2,2,285000,1,1,3,5,1,NA,55,45,2,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,55-64,35-44,No,No,1,1,1,,,,,10,,,,2821,16.27,93300,130.06,803,913,38
2023,549300121SF0K2LN2804,45060,NY,36067,36067012400,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,2,2,2,1,1,2,2,2,195000.0,96.5,7.25,0.384,2,9744.84,NA,3701.34,2366.34,182.0,360,NA,NA,2,2,2,2,205000,1,1,3,5,1,NA,60,50%-60%,2,3,2,,,,,2,,,,,2,2,5,,,,,2,23,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,3,,,,,10,,,,4379,12.58,93300,107.6,1424,1554,54
2023,549300121SF0K2LN2804,45060,NY,36067,36067010800,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,2,1,1,2,2,2,175000.0,95.0,6.75,0.171,2,8578.87,NA,3369.87,4034.87,,360,NA,NA,2,2,2,2,185000,1,1,3,5,1,NA,47,50%-60%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,NA,1,1,3,,,,,10,,,,4703,15.42,93300,88.39,1299,1452,61
2023,549300121SF0K2LN2804,45060,NY,36067,36067011201,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,2,1,1,1,2,2,1,135000.0,74.95,7.625,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,185000,1,3,3,5,1,NA,129,30%-<36%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,2,,,,,10,,,,3775,16.58,93300,75.45,1099,1600,35
2023,549300121SF0K2LN2804,45060,NY,36067,36067011401,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,6,2,1,1,1,2,2,2,475000.0,90.0,7.625,0.646,2,4714.3,NA,1335.0,,,360,NA,NA,2,2,2,2,525000,1,1,3,5,1,NA,376,20%-<30%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,1,,,,,10,,,,7253,10.27,93300,160.03,2259,2357,32
2023,549300121SF0K2LN2804,45060,NY,36067,36067013000,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,1,1,2,2,2,175000.0,86.15,6.75,0.217,2,11485.96,NA,6128.26,4829.93,,360,NA,NA,2,2,2,2,205000,1,1,3,5,1,NA,121,39,1,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,3,,,,,10,,,,4137,17.09,93300,86.63,1077,1667,68
2023,549300121SF0K2LN2804,45060,NY,36067,36067002400,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,3,0,2,2,1,1,2,2,2,145000.0,96.5,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,155000,1,1,3,5,1,NA,31,>60%,1,10,2,,,,,5,,,,,2,4,2,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,3,,,,,1,3,,,1837,62.28,93300,86.52,199,862,74
2023,549300121SF0K2LN2804,45060,NY,36067,36067015500,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,71,2,2,1,1,2,2,2,385000.0,96.5,7.25,1.005,2,15686.2,NA,6738.59,5403.59,358.5,360,NA,NA,2,2,2,2,395000,1,1,3,5,1,NA,103,50%-60%,1,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,3,,,,,10,,,,2780,8.27,93300,107.72,1043,1147,36
2023,549300121SF0K2LN2804,45060,NY,36067,36067011021,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,1,3,2,1,1,1,2,2,2,405000.0,95.0,7.125,0.869,2,13996.67,NA,10738.67,9403.67,,360,NA,NA,2,2,2,2,435000,1,1,3,5,1,NA,174,48,1,1,2,,,,,2,,,,,2,2,3,,,,,3,,,,,2,2,1,2,2,2,45-54,35-44,No,No,1,1,2,,,,,10,,,,2821,16.27,93300,130.06,803,913,38
2023,549300121SF0K2LN2804,45060,NY,36067,36067006000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,1,1,2,2,2,165000.0,95.0,7.625,1.107,2,8528.09,NA,5880.09,4545.09,,360,NA,NA,2,2,2,2,175000,1,1,3,5,1,NA,112,40,3,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,<25,65-74,No,Yes,1,1,2,,,,,10,,,,3667,61.11,93300,81.48,991,1702,67
2023,549300121SF0K2LN2804,45060,NY,36067,36067011242,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,9,2,1,1,1,2,2,2,255000.0,97.0,6.75,0.449,2,3879.0,NA,900.0,,,360,NA,NA,2,2,2,2,265000,1,1,3,5,1,NA,121,30%-<36%,2,1,12,,,,,3,,,,,2,2,5,,,,,5,,,,,2,2,2,2,2,2,35-44,25-34,No,No,1,1,1,,,,,10,,,,6014,18.64,93300,132.24,2266,2398,41
2023,549300121SF0K2LN2804,45060,NY,36067,36067011201,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Male,1,3,2,1,1,1,2,2,2,95000.0,36.21,6.99,0.291,2,5833.18,NA,3998.68,2663.68,,360,NA,NA,2,2,2,2,275000,1,1,3,5,1,NA,49,44,1,10,3,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,Yes,NA,1,1,2,,,,,10,,,,3775,16.58,93300,75.45,1099,1600,35
2023,549300121SF0K2LN2804,45060,NY,36067,36067016200,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,2,0,2,2,1,1,2,2,2,125000.0,71.69,7.625,1.407,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,175000,1,1,3,5,1,NA,46,50%-60%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,3,,,,,10,,,,2132,31.05,93300,81.26,794,936,67
2023,549300121SF0K2LN2804,45060,NY,36067,36067006103,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,2,0,2,2,1,1,2,2,2,125000.0,85.0,7.75,1.278,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,145000,1,1,3,5,1,NA,74,38,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,3,,,,,10,,,,2533,37.07,93300,92.61,904,1143,66
2023,549300121SF0K2LN2804,45060,NY,36067,36067001800,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,5,2,2,1,1,2,2,2,205000.0,96.5,7.75,1.219,2,8913.13,NA,3245.2,1910.2,,360,NA,NA,2,2,2,2,205000,1,1,3,5,1,NA,90,37,3,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,>74,>74,Yes,Yes,1,1,3,,,,,10,,,,2713,33.51,93300,69.2,761,1401,0
2023,549300121SF0K2LN2804,45060,NY,36067,36067011300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,205000.0,80.0,7.25,0.627,2,9486.8,NA,6883.8,5548.8,,360,NA,NA,2,2,2,2,255000,1,1,3,5,1,NA,95,42,3,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,4152,13.85,93300,114.6,1115,1401,46
2023,549300121SF0K2LN2804,45060,NY,36067,36067005000,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,3,0,2,2,1,1,2,2,2,205000.0,96.5,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,215000,1,1,3,5,1,NA,48,45,3,1,2,,,,,2,,,,,2,2,3,,,,,3,,,,,2,2,2,2,2,2,<25,35-44,No,No,1,1,3,,,,,1,,,,2617,38.56,93300,105.7,770,1113,0
2023,549300121SF0K2LN2804,45060,NY,36067,36067011242,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,1,71,2,1,1,1,2,2,2,225000.0,95.0,7.5,0.424,2,7625.12,NA,4798.32,3463.32,,360,NA,NA,2,2,2,2,245000,1,1,3,5,1,NA,77,37,1,1,2,,,,,2,,,,,2,2,2,,,,,2,,,,,2,2,2,1,2,2,<25,25-34,No,No,1,1,2,,,,,10,,,,6014,18.64,93300,132.24,2266,2398,41
2023,549300121SF0K2LN2804,45060,NY,36067,36067014400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,1,1,2,2,1,145000.0,85.0,8.125,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,175000,1,3,3,5,1,NA,120,42,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,2428,20.39,93300,81.53,703,1091,66
2023,549300121SF0K2LN2804,45060,NY,36067,36067015201,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,5,2,3,1,1,2,2,2,355000.0,92.21,7.25,0.006,2,8585.9,NA,5338.9,2903.9,3.0,360,NA,NA,2,2,2,2,385000,1,1,3,5,1,NA,132,40,1,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,3339,18.33,93300,155.14,883,1102,49
2023,549300121SF0K2LN2804,45060,NY,36067,36067014500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,1,1,1,2,2,2,255000.0,95.0,7.375,1.134,2,9436.7,NA,6729.2,2829.2,,360,NA,NA,2,2,2,2,275000,1,1,3,5,1,NA,64,47,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,<25,9999,No,NA,1,1,1,,,,,10,,,,3974,17.72,93300,109.92,1171,1414,54
2023,549300121SF0K2LN2804,45060,NY,36067,36067013400,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,1,2,2,2,1,1,2,2,2,225000.0,96.5,7.75,1.139,2,10323.67,NA,3727.99,1287.99,0.57,360,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,90,40,3,1,2,,,,,2,,,,,2,2,3,,,,,3,,,,,2,2,1,2,2,2,35-44,25-34,No,No,1,1,3,,,,,10,,,,5482,14.28,93300,92.89,1535,1878,45
2023,549300121SF0K2LN2804,45060,NY,36067,36067014500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,1,1,2,1,1,1,2,2,2,95000.0,72.52,7.375,0.515,2,5227.6,NA,3043.1,758.1,97.5,360,NA,NA,2,2,2,2,135000,1,1,3,5,1,NA,45,30%-<36%,3,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,3974,17.72,93300,109.92,1171,1414,54
2023,549300121SF0K2LN2804,45060,NY,36067,36067011600,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Joint,1,5,2,2,1,1,2,2,2,275000.0,96.5,7.75,0.999,2,12596.53,NA,5122.03,1787.03,,360,NA,NA,2,2,2,2,285000,1,1,3,5,1,NA,150,30%-<36%,1,1,3,,,,,3,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,3,,,,,10,,,,5088,9.96,93300,117.53,1539,2022,57
2023,549300121SF0K2LN2804,45060,NY,36067,36067010100,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,5,2,2,1,1,2,2,2,275000.0,96.5,7.75,1.049,2,13163.95,NA,6042.08,4707.08,25.0,360,NA,NA,2,2,2,2,295000,1,1,3,5,1,NA,98,50%-60%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,3,,,,,10,,,,2854,8.48,93300,134.18,940,1328,57
2023,549300121SF0K2LN2804,45060,NY,36067,36067015203,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,2,1,1,2,2,2,275000.0,96.5,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,275000,1,1,3,5,1,NA,96,50%-60%,1,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,3,,,,,1,5,,,2763,18.17,93300,178.99,821,930,40
2023,549300121SF0K2LN2804,45060,NY,36067,36067015500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,295000.0,95.0,7.625,0.634,2,6868.25,NA,3916.25,1496.25,,360,NA,NA,2,2,2,2,315000,1,1,3,5,1,NA,202,46,3,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,2780,8.27,93300,107.72,1043,1147,36
