activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2023,2549004XJQQPBYQSMT39,35614,NY,36085,36085030301,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,0,2,1,1,1,2,2,2,445000.0,80.0,10.0,2.548,2,11479.21,NA,7140.0,1120.0,149.0,360,NA,NA,2,2,2,2,565000,1,1,3,5,1,NA,151,37,7,10,2,,,,,5,,,,,2,4,2,22,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,6,,,,,10,,,,5130,60.58,99300,107.11,1287,1858,44
2023,2549004XJQQPBYQSMT39,35614,NY,36085,36085007400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,0,2,1,1,1,2,2,2,315000.0,65.0,9.125,1.374,2,12955.18,NA,7000.0,780.0,125.0,360,NA,NA,2,2,2,2,485000,1,1,3,5,1,NA,102,41,7,10,2,,,,,5,,,,,2,4,2,22,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,1,1,6,,,,,10,,,,4962,48.85,99300,101.23,1131,1491,43
2023,2549004XJQQPBYQSMT39,35614,NY,36085,36085019800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,4,0,2,1,1,1,2,2,1,1015000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,60,2,2,2,2,NA,1,3,3,5,2,NA,117,NA,9,9,2,,,,,5,,,,,2,4,2,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,6627,17.25,99300,116.43,1721,2468,34
2023,2549004XJQQPBYQSMT39,35614,NY,36085,36085009601,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,4,0,2,1,1,1,2,2,2,355000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,139,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,4075,30.9,99300,125.14,1033,1407,54
2023,2549004XJQQPBYQSMT39,35614,NY,36085,36085019800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,4,0,2,1,1,1,2,2,1,1015000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,60,2,2,2,2,NA,1,3,3,5,2,NA,216,NA,9,9,2,,,,,2,,,,,2,2,2,,,,,2,22,,,,2,2,2,1,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,6627,17.25,99300,116.43,1721,2468,34
2023,2549004XJQQPBYQSMT39,35614,NY,36085,36085011203,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,4,0,2,1,1,1,2,2,2,375000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,36,NA,2,2,2,2,NA,1,3,3,5,1,NA,157,NA,9,9,2,,,,,5,,,,,2,4,2,22,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,6791,39.15,99300,83.58,1542,2220,47
2023,2549004XJQQPBYQSMT39,35614,NY,36085,36085016901,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,2 or more minority races,Joint,4,0,2,1,1,1,2,2,2,275000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,89,NA,9,9,2,,,,,2,,,,,2,2,2,3,21,,,2,3,21,,,2,2,1,2,2,2,35-44,25-34,No,No,1,1,1,,,,,10,,,,3213,37.97,99300,151.97,808,1107,51
2023,2549004XJQQPBYQSMT39,35614,NY,36085,36085011401,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,4,0,2,1,1,1,2,2,1,905000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,3,3,5,2,NA,108,NA,9,9,2,,,,,5,,,,,2,4,2,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,6,,,,,10,,,,3249,55.12,99300,88.79,646,590,59
2023,2549004XJQQPBYQSMT39,35614,NY,36085,36085003600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,2,0,2,1,1,1,2,2,2,595000.0,69.997,8.75,2.29,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,845000,1,1,3,5,2,NA,195,39,2,1,2,,,,,2,,,,,2,2,2,22,,,,2,22,,,,2,2,2,1,2,2,35-44,45-54,No,No,1,1,6,,,,,10,,,,2792,63.79,99300,116.49,514,902,41
2023,2549004XJQQPBYQSMT39,35614,NY,36085,36085017014,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,4,0,2,1,1,1,2,2,1,805000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,60,2,2,2,2,NA,1,3,3,5,2,NA,8000,NA,9,9,2,,,,,2,,,,,2,2,2,22,,,,2,22,,,,2,2,2,1,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,4327,23.39,99300,121.04,1255,1636,37
2023,5493009Y8ROUG903AQ21,35614,NY,36085,36085013400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Joint,7,0,1,1,1,1,2,2,2,745000.0,87.059,NA,NA,3,NA,NA,NA,NA,NA,480,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,151,50%-60%,3,9,3,,,,,3,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,8888,8888,NA,NA,1,1,1,,,,,1,,,,4204,31.61,99300,124.06,1006,1394,59
2023,549300RA3E0BUFO7YZ21,35614,NY,36085,36085014606,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Male,1,6,2,1,1,1,2,2,1,455000.0,64.539,8.875,NA,1,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,705000,1,3,3,5,1,NA,NA,NA,7,10,2,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,5,,,,,10,,,,6288,19.86,99300,146.51,1822,2158,36
2023,549300RA3E0BUFO7YZ21,35614,NY,36085,36085022601,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,1,1,2,2,1,355000.0,75.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,445000,1,3,3,5,1,NA,NA,NA,7,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,6,,,,,9,,,,6945,21.27,99300,157.39,1931,2482,24
2023,549300RA3E0BUFO7YZ21,35614,NY,36085,36085003900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,2,0,2,1,1,1,2,2,1,715000.0,75.0,12.75,NA,3,NA,NA,NA,NA,NA,12,NA,NA,2,1,2,2,955000,1,3,3,5,1,NA,NA,NA,7,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,Yes,NA,1,1,5,,,,,10,,,,2179,55.44,99300,103.4,195,461,59
2023,549300RA3E0BUFO7YZ21,35614,NY,36085,36085013800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,1,1,2,2,1,605000.0,70.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,865000,1,3,3,5,2,NA,NA,NA,7,7,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,25-34,No,No,1,1,5,,,,,7,,,,6625,19.89,99300,148.61,2203,2505,55
2023,549300G86QJ4YLR90O89,35614,NY,36085,36085001700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,0,2,1,1,1,1111,1111,1111,545000.0,Exempt,Exempt,Exempt,3,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,3,1111,1111,2,Exempt,125,Exempt,1111,1111,2,,,,,5,,,,,2,4,2,22,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1111,1111,1111,,,,,1111,,,,1865,67.88,99300,118.73,285,517,0
2023,549300G86QJ4YLR90O89,35614,NY,36085,36085009602,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,0,2,1,1,1,1111,1111,1111,815000.0,Exempt,Exempt,Exempt,3,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,3,1111,1111,2,Exempt,81,Exempt,1111,1111,2,,,,,5,,,,,2,4,2,22,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1111,1111,1111,,,,,1111,,,,3767,32.94,99300,99.97,715,1187,61
2023,549300G86QJ4YLR90O89,35614,NY,36085,36085029106,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,1,0,2,1,1,1,1111,1111,1111,615000.0,Exempt,Exempt,Exempt,3,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,3,1111,1111,2,Exempt,162,Exempt,1111,1111,3,,,,,5,,,,,3,4,6,,,,,8,,,,,3,4,1,5,2,4,55-64,9999,No,NA,1111,1111,1111,,,,,1111,,,,3231,34.94,99300,141.62,799,985,48
2023,549300G86QJ4YLR90O89,35614,NY,36085,36085029106,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,1111,1111,1111,615000.0,Exempt,Exempt,Exempt,3,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,3,1111,1111,2,Exempt,NA,Exempt,1111,1111,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1111,1111,1111,,,,,1111,,,,3231,34.94,99300,141.62,799,985,48
2023,549300G86QJ4YLR90O89,35614,NY,36085,36085020806,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,0,2,1,1,1,1111,1111,1111,635000.0,Exempt,Exempt,Exempt,3,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,3,1111,1111,2,Exempt,121,Exempt,1111,1111,2,,,,,5,,,,,2,4,2,,,,,8,,,,,1,4,2,5,2,4,35-44,9999,No,NA,1111,1111,1111,,,,,1111,,,,2714,22.4,99300,160.74,624,853,26
2023,549300G86QJ4YLR90O89,35614,NY,36085,36085002700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,1111,1111,1111,405000.0,Exempt,Exempt,Exempt,3,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,3,1111,1111,2,Exempt,NA,Exempt,1111,1111,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1111,1111,1111,,,,,1111,,,,2049,81.75,99300,46.79,73,406,0
2023,549300G86QJ4YLR90O89,35614,NY,36085,36085020702,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,1111,1111,1111,445000.0,Exempt,Exempt,Exempt,3,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,3,1111,1111,2,Exempt,NA,Exempt,1111,1111,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1111,1111,1111,,,,,1111,,,,3436,89.96,99300,79.51,357,776,0
2023,549300G86QJ4YLR90O89,35614,NY,36085,36085013203,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,4,0,2,1,1,1,1111,1111,1111,805000.0,Exempt,Exempt,Exempt,3,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,3,1111,1111,2,Exempt,58,Exempt,1111,1111,2,,,,,5,,,,,2,4,2,22,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1111,1111,1111,,,,,1111,,,,5790,21.66,99300,147.14,1617,2248,53
2023,549300G86QJ4YLR90O89,35614,NY,36085,36085015100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,1111,1111,1111,315000.0,Exempt,Exempt,Exempt,3,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,3,1111,1111,2,Exempt,142,Exempt,1111,1111,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,1,2,2,25-34,55-64,No,Yes,1111,1111,1111,,,,,1111,,,,5449,29.36,99300,148,1517,1903,68
2023,549300G86QJ4YLR90O89,35614,NY,36085,36085023100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,2,0,2,1,1,1,1111,1111,1111,525000.0,Exempt,Exempt,Exempt,3,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,3,1111,1111,2,Exempt,NA,Exempt,1111,1111,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1111,1111,1111,,,,,1111,,,,4959,82.9,99300,78.18,832,1539,26
2023,549300G86QJ4YLR90O89,35614,NY,36085,36085012804,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,1,1,1111,1111,1111,475000.0,Exempt,Exempt,Exempt,3,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,3,1111,1111,2,Exempt,NA,Exempt,1111,1111,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1111,1111,1111,,,,,1111,,,,4644,37.94,99300,124.69,1054,1664,52
2023,549300G86QJ4YLR90O89,35614,NY,36085,36085020701,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,1111,1111,1111,495000.0,Exempt,Exempt,Exempt,3,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,3,1111,1111,2,Exempt,NA,Exempt,1111,1111,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1111,1111,1111,,,,,1111,,,,3942,93.18,99300,89.28,540,1097,0
2023,549300G86QJ4YLR90O89,35614,NY,36085,36085016901,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,1111,1111,1111,415000.0,Exempt,Exempt,Exempt,3,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,3,1111,1111,2,Exempt,NA,Exempt,1111,1111,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1111,1111,1111,,,,,1111,,,,3213,37.97,99300,151.97,808,1107,51
2023,549300G86QJ4YLR90O89,35614,NY,36085,36085027702,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,6,2,1,1,1,1111,1111,1111,265000.0,Exempt,Exempt,Exempt,2,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,1,1111,1111,1,Exempt,82,Exempt,1111,1111,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1111,1111,1111,,,,,1111,,,,6479,39.42,99300,105.91,1900,1704,36
2023,549300G86QJ4YLR90O89,35614,NY,36085,36085013203,NA,Conventional:First Lien,Multifamily:Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,1111,1111,1111,595000.0,Exempt,Exempt,Exempt,3,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,3,1111,1111,5-24,Exempt,NA,Exempt,1111,1111,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1111,1111,1111,,,,,1111,,,,5790,21.66,99300,147.14,1617,2248,53
2023,549300G86QJ4YLR90O89,35614,NY,36085,36085003600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,1111,1111,1111,365000.0,Exempt,Exempt,Exempt,3,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,3,1111,1111,1,Exempt,NA,Exempt,1111,1111,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1111,1111,1111,,,,,1111,,,,2792,63.79,99300,116.49,514,902,41
2023,549300G86QJ4YLR90O89,35614,NY,36085,36085011201,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,1,0,2,1,1,1,1111,1111,1111,485000.0,Exempt,Exempt,Exempt,3,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,3,1111,1111,2,Exempt,135,Exempt,1111,1111,2,,,,,2,,,,,2,2,2,22,,,,2,22,,,,2,2,2,1,2,2,45-54,45-54,No,No,1111,1111,1111,,,,,1111,,,,5768,34.9,99300,110.44,1388,1907,41
2023,549300G86QJ4YLR90O89,35614,NY,36085,36085008100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,1111,1111,1111,415000.0,Exempt,Exempt,Exempt,3,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,3,1111,1111,2,Exempt,NA,Exempt,1111,1111,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1111,1111,1111,,,,,1111,,,,4822,75.4,99300,87.46,877,1514,74
2023,549300G86QJ4YLR90O89,35614,NY,36085,36085001100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,1111,1111,1111,375000.0,Exempt,Exempt,Exempt,3,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,3,1111,1111,2,Exempt,NA,Exempt,1111,1111,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1111,1111,1111,,,,,1111,,,,4234,83.09,99300,51.54,421,1167,79
2023,549300G86QJ4YLR90O89,35614,NY,36085,36085008100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,1111,1111,1111,415000.0,Exempt,Exempt,Exempt,3,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,3,1111,1111,2,Exempt,NA,Exempt,1111,1111,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1111,1111,1111,,,,,1111,,,,4822,75.4,99300,87.46,877,1514,74
2023,549300G86QJ4YLR90O89,35614,NY,36085,36085014604,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,1,0,2,1,1,1,1111,1111,1111,455000.0,Exempt,Exempt,Exempt,3,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,3,1111,1111,2,Exempt,138,Exempt,1111,1111,2,,,,,2,,,,,2,2,2,21,22,,,2,22,,,,2,2,1,2,2,2,45-54,45-54,No,No,1111,1111,1111,,,,,1111,,,,6651,20.51,99300,149.73,2051,2590,46
2023,549300G86QJ4YLR90O89,35614,NY,36085,36085024800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,1111,1111,1111,505000.0,Exempt,Exempt,Exempt,3,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,3,1111,1111,3,Exempt,NA,Exempt,1111,1111,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1111,1111,1111,,,,,1111,,,,4798,24.2,99300,130.36,1310,1730,69
2023,549300G86QJ4YLR90O89,35614,NY,36085,36085017600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,1,1,1111,1111,1111,625000.0,Exempt,Exempt,Exempt,3,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,3,1111,1111,2,Exempt,NA,Exempt,1111,1111,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1111,1111,1111,,,,,1111,,,,4932,15.86,99300,183.07,1378,1640,35
2023,549300G86QJ4YLR90O89,35614,NY,36085,36085017007,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,1111,1111,1111,585000.0,Exempt,Exempt,Exempt,2,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,1,1111,1111,1,Exempt,227,Exempt,1111,1111,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1111,1111,1111,,,,,1111,,,,5526,40.52,99300,126.52,1682,1942,23
2023,213800QUAI2VH5YM6310,35614,NY,36085,36085027704,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,6,2,1,1,1,2,2,2,555000.0,80.0,5.625,-0.678,2,11372.26,NA,5665.0,4170.0,156.5,360,NA,NA,2,2,2,2,695000,1,1,3,5,1,NA,119,40,2,10,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,1,5,3,4,35-44,9999,No,NA,1,1,2,,,,,10,,,,4612,41.18,99300,108.82,1160,1671,40
2023,213800QUAI2VH5YM6310,35614,NY,36085,36085013800,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,6,2,1,1,1,2,2,2,1205000.0,80.0,5.25,-0.229,2,8066.44,NA,1495.0,,3689.84,360,NA,84,2,2,2,2,1505000,1,1,3,5,1,NA,382,38,1,10,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,1,5,3,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,6625,19.89,99300,148.61,2203,2505,55
2023,213800QUAI2VH5YM6310,35614,NY,36085,36085023100,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,4,0,2,2,1,1,2,2,2,585000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,106,NA,9,9,2,,,,,2,,,,,3,3,2,5,27,,,2,5,27,,,3,3,1,2,3,3,45-54,45-54,No,No,1,1,3,,,,,10,,,,4959,82.9,99300,78.18,832,1539,26
2023,213800QUAI2VH5YM6310,35614,NY,36085,36085022300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,6,2,1,1,1,2,2,2,375000.0,95.0,6.0,-0.32,2,4004.23,NA,0.0,,100.0,360,NA,NA,2,2,2,2,395000,1,1,3,5,1,NA,80,40,2,9,3,,,,,3,,,,,3,3,6,,,,,6,,,,,3,3,3,3,3,3,25-34,25-34,No,No,1,1,1,,,,,10,,,,3134,84.37,99300,65.65,700,1095,0
2023,213800QUAI2VH5YM6310,35614,NY,36085,36085015603,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,4,0,2,1,1,1,2,2,2,485000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,187,NA,9,9,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,2,5,3,4,35-44,9999,No,NA,1,1,2,,,,,10,,,,4776,23.64,99300,116.79,1300,1677,41
2023,213800QUAI2VH5YM6310,35614,NY,36085,36085020803,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,1,2,1,1,1,2,2,2,715000.0,75.0,5.99,0.164,2,21767.97,NA,15745.0,14250.0,303.06,360,NA,NA,2,2,2,2,955000,1,1,3,5,2,NA,167,38,3,9,2,,,,,2,,,,,3,3,2,5,27,,,2,5,27,,,3,3,1,2,3,3,45-54,45-54,No,No,1,1,1,,,,,10,,,,7348,17.68,99300,140.77,2203,2481,34
